id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
TZA_2014_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_1,0.0,0.0,0.0,1.0,1242808.77,28756.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_100,10.0,9182.13,207.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_102,1.0,398.82,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_103,90.0,69029.67,1561.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_104,91.0,69549.84,1572.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_105,90.0,69029.67,1561.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_106,3.0,28496.54,644.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_107,3.0,38586.18,872.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_108,109.0,112159.64,2536.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TZA_2014_109,9.0,113086.93,2557.31,1.0,167833.9,3795.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_110,160.0,159363.28,3603.73,1.0,266159.38,6018.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TZA_2014_111,308.0,163024.51,3686.51,1.0,445982.67,10085.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_112,562.0,281409.51,6363.48,1.0,713770.14,16140.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TZA_2014_113,3.0,1113.11,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_114,212.0,277313.11,6270.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TZA_2014_115,1.0,288.96,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_116,3.0,1113.11,25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_117,99.0,79800.97,1804.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TZA_2014_118,174.0,310117.81,7012.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TZA_2014_119,319.0,330162.18,7465.32,3.0,614346.35,13891.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_120,956.0,770218.17,17415.1,1.0,787145.88,17797.85,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TZA_2014_121,928.0,603164.81,13637.61,2.0,787145.88,17797.44,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0
TZA_2014_122,225.0,516305.56,11673.37,1.0,32.58,0.74,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
TZA_2014_123,138.0,300566.24,6795.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TZA_2014_124,138.0,282855.94,6395.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TZA_2014_125,153.0,327935.48,7414.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TZA_2014_126,1557.0,979726.85,22150.16,13.0,1173674.22,26535.02,0.0,0.0,0.0,24.0,62499.78,1413.03,20.0,0.0,0.0
TZA_2014_127,620.0,446305.43,10090.31,9.0,395934.25,8951.5,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0
TZA_2014_128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_129,8.0,4112.18,92.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_13,3.0,13819.26,319.03,1.0,13397509.88,309288.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_130,1414.0,644479.98,14570.19,13.0,991859.14,22423.62,0.0,0.0,0.0,32.0,305.92,6.92,31.0,0.0,0.0
