toy_shop,museum,hotel,water_well,laundry,gift_shop,motel,department_store,telephone,doctors,public_building,community_centre,guesthouse,drinking_water,town_hall,library,chalet,kindergarten,nightclub,monument,recycling,florist,others,theatre,veterinary,doityourself,hospital,cafe,car_wash,embassy,stadium,furniture_shop,camera_surveillance,post_box,shelter,butcher,post_office,camp_site,cinema,sports_centre,courthouse,mall,attraction,bank,kiosk,outdoor_shop,bench,dentist,stationery,pitch,university,hairdresser,hostel,beauty_shop,food_court,water_works,clothes,optician,bakery,convenience,mobile_phone_shop,atm,car_dealership,graveyard,pub,travel_agent,track,beverages,computer_shop,bicycle_shop,chemist,bar,bookshop,jeweller,fire_station,sports_shop,toilet,car_rental,comms_tower,greengrocer,swimming_pool,tower,artwork,tourist_info,fountain,prison,pharmacy,picnic_site,school,restaurant,memorial,park,viewpoint,fast_food,playground,police,waste_basket,shoe_shop,supermarket,college,water_tower,id
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_117
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_118
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_119
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_12
0,0,0,0,0,0,0,0,0.0,4.0,2.0,0.0,0,1.0,0,1.0,0,1.0,0.0,0,0.0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,0,0,0,1.0,2.0,0,0.0,0,0.0,0,0.0,0,0,8.0,0,0,0.0,0.0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0,0,31.0,3.0,0,0,0,0.0,0,2.0,0.0,0,0,4.0,0,NER_2019_120
0,0,0,0,0,0,0,0,0.0,1.0,0.0,3.0,0,2.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,3.0,1.0,0.0,0.0,0,0,0,0.0,2.0,0,1.0,0,0.0,0,1.0,0,0,2.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,3.0,0,21.0,3.0,0,0,0,0.0,0,1.0,0.0,0,0,5.0,0,NER_2019_121
0,0,0,0,0,0,0,0,0.0,1.0,0.0,3.0,0,2.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,4.0,1.0,1.0,0.0,0,0,0,0.0,2.0,0,1.0,0,0.0,0,2.0,0,0,2.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,4.0,0,27.0,4.0,0,0,0,0.0,0,1.0,0.0,0,0,5.0,0,NER_2019_122
0,0,0,0,0,0,0,0,0.0,1.0,0.0,4.0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0.0,2.0,0,1.0,0,0.0,0,2.0,0,0,3.0,0,0,0.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,1.0,0,16.0,1.0,0,0,0,0.0,0,1.0,0.0,0,0,2.0,0,NER_2019_123
0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,0,0,1.0,0,0,0.0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,1.0,0,7.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_124
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_125
0,0,0,0,0,0,0,0,0.0,6.0,2.0,1.0,0,71.0,0,9.0,0,1.0,1.0,0,6.0,0,0,1.0,0.0,0,8.0,8.0,1.0,1.0,0,0,0,3.0,4.0,0,0.0,0,0.0,0,2.0,0,0,17.0,0,0,179.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,1.0,0,0,0,0,0,0,4.0,1.0,12.0,0,43.0,11.0,0,0,0,1.0,0,3.0,43.0,0,0,14.0,0,NER_2019_126
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_127
0,0,0,0,0,0,0,0,0.0,7.0,2.0,4.0,0,70.0,0,10.0,0,1.0,3.0,0,6.0,0,0,1.0,0.0,0,11.0,8.0,1.0,3.0,0,0,0,3.0,5.0,0,5.0,0,0.0,0,2.0,0,0,22.0,0,0,194.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,4.0,0,0,1.0,0,0,0,0,0,0,2.0,0,0,2.0,0,0,2.0,0,0,0,0,0,0,5.0,1.0,19.0,0,50.0,14.0,0,0,0,2.0,0,10.0,50.0,0,0,16.0,0,NER_2019_128
0,0,0,0,0,0,0,0,0.0,5.0,2.0,4.0,0,71.0,0,10.0,0,1.0,3.0,0,6.0,0,0,1.0,0.0,0,10.0,8.0,1.0,3.0,0,0,0,2.0,3.0,0,5.0,0,0.0,0,1.0,0,0,17.0,0,0,194.0,0.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,3.0,0,0,1.0,0,0,0,0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,6.0,1.0,13.0,0,47.0,11.0,0,0,0,2.0,0,10.0,50.0,0,0,13.0,0,NER_2019_129
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_13
0,0,0,0,0,0,0,0,0.0,5.0,2.0,4.0,0,71.0,0,10.0,0,1.0,3.0,0,6.0,0,0,1.0,0.0,0,10.0,8.0,1.0,3.0,0,0,0,2.0,3.0,0,5.0,0,0.0,0,1.0,0,0,19.0,0,0,194.0,0.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,3.0,0,0,1.0,0,0,0,0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,6.0,1.0,14.0,0,50.0,11.0,0,0,0,4.0,0,10.0,50.0,0,0,15.0,0,NER_2019_130
0,0,0,0,0,0,0,0,0.0,4.0,0.0,5.0,0,2.0,0,0.0,0,2.0,0.0,0,0.0,0,0,1.0,0.0,0,8.0,1.0,0.0,0.0,0,0,0,1.0,4.0,0,2.0,0,1.0,0,2.0,0,0,16.0,0,0,0.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0,2.0,0,0,1.0,0,0,2.0,0,0,0,0,0,0,1.0,1.0,16.0,0,63.0,6.0,0,0,0,0.0,0,5.0,0.0,0,0,12.0,0,NER_2019_131
0,0,0,0,0,0,0,0,0.0,7.0,1.0,2.0,0,0.0,0,5.0,0,2.0,1.0,0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.0,0,1.0,0,0,20.0,0,0,0.0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0,0,42.0,7.0,0,0,0,0.0,0,2.0,0.0,0,0,1.0,0,NER_2019_132
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,NER_2019_133
0,0,0,0,0,0,0,0,0.0,3.0,0.0,7.0,0,3.0,0,0.0,0,2.0,0.0,0,0.0,0,0,1.0,0.0,0,8.0,1.0,0.0,0.0,0,0,0,1.0,8.0,0,3.0,0,2.0,0,2.0,0,0,21.0,0,0,1.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0,4.0,0,0,1.0,0,0,4.0,0,0,0,0,0,0,1.0,1.0,23.0,0,75.0,9.0,0,0,0,3.0,0,7.0,1.0,0,0,20.0,0,NER_2019_134
0,0,0,0,0,0,0,0,0.0,3.0,0.0,7.0,0,3.0,0,0.0,0,2.0,0.0,0,0.0,0,0,1.0,0.0,0,8.0,1.0,0.0,0.0,0,0,0,1.0,8.0,0,3.0,0,2.0,0,2.0,0,0,21.0,0,0,1.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0,5.0,0,0,1.0,0,0,4.0,0,0,0,0,0,0,1.0,1.0,23.0,0,75.0,9.0,0,0,0,3.0,0,7.0,1.0,0,0,20.0,0,NER_2019_135
0,0,0,0,0,0,0,0,0.0,8.0,1.0,2.0,0,0.0,0,5.0,0,2.0,1.0,0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.0,0,1.0,0,0,21.0,0,0,0.0,1.0,0,0,2.0,0,0,0,0.0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0,0,49.0,8.0,0,0,0,1.0,0,2.0,0.0,0,0,2.0,0,NER_2019_136
0,0,0,0,0,0,0,0,0.0,5.0,2.0,5.0,0,73.0,0,13.0,0,4.0,6.0,0,6.0,0,0,2.0,0.0,0,12.0,13.0,1.0,6.0,0,0,0,2.0,8.0,0,8.0,0,0.0,0,5.0,0,0,36.0,0,0,194.0,0.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,3.0,0,0,6.0,0,0,0,0,0,0,6.0,0,0,2.0,0,0,1.0,0,0,0,0,0,0,7.0,1.0,29.0,0,68.0,37.0,0,0,0,9.0,0,13.0,51.0,0,0,29.0,0,NER_2019_137
0,0,0,0,0,0,0,0,0.0,4.0,1.0,9.0,0,16.0,0,7.0,0,6.0,7.0,0,2.0,0,0,3.0,0.0,0,13.0,9.0,2.0,6.0,0,0,0,3.0,12.0,0,9.0,0,2.0,0,4.0,0,0,52.0,0,0,55.0,1.0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,5.0,0,0,6.0,0,0,0,0,0,0,8.0,0,0,2.0,0,0,4.0,0,0,0,0,0,0,2.0,1.0,42.0,0,110.0,46.0,0,0,0,10.0,0,21.0,10.0,0,0,38.0,0,NER_2019_138
