country,year,lat,lon,cons_pc,id,rural
NG,2012,10.3056619439,11.1688801061,289.16070261806055,NG_2012_369,urban
NG,2012,10.3669816879,9.50270725802,139.36356562737822,NG_2012_370,rural
NG,2012,10.3715897296,8.13970747612,442.1709308409437,NG_2012_371,rural
NG,2012,10.4307765955,5.55735774683,168.62643468111918,NG_2012_372,rural
NG,2012,10.4677191255,8.53800604067,144.78871663562106,NG_2012_373,rural
NG,2012,10.4839449376,11.3966333392,288.49198926501583,NG_2012_374,rural
NG,2012,10.484650388,12.3562981682,154.67733706121575,NG_2012_375,rural
NG,2012,10.5412424269,7.44285314996,234.51072524257992,NG_2012_376,urban
NG,2012,10.5770578857,12.1764651264,317.53788467103993,NG_2012_377,rural
NG,2012,10.6546031992,10.4737639515,150.64056863095794,NG_2012_378,rural
NG,2012,10.7021170344,13.4417466208,123.06533952591187,NG_2012_379,rural
NG,2012,10.7394632837,13.260100687,147.79783126975764,NG_2012_380,rural
NG,2012,10.7770268111,9.17261204795,140.88027485783442,NG_2012_381,rural
NG,2012,10.8547917358,9.80578418282,165.62741598886987,NG_2012_382,rural
NG,2012,10.8857336676,5.862466598,70.43472311662288,NG_2012_383,rural
NG,2012,10.907719355,10.0246378001,123.87386351981665,NG_2012_384,rural
NG,2012,10.9169051641,5.84286840951,243.35700506412124,NG_2012_385,rural
NG,2012,10.9806662217,12.9723469933,210.9071612408119,NG_2012_386,rural
NG,2012,11.0608308749,7.70897915206,377.1225124533001,NG_2012_387,urban
NG,2012,11.0643969104,12.7133017857,163.2031950918527,NG_2012_388,rural
NG,2012,11.0952703402,13.7115867298,135.87600248153896,NG_2012_389,urban
NG,2012,11.1017295472,5.2633283335,309.5112994672755,NG_2012_390,urban
NG,2012,11.1033977064,12.3108671873,185.44949784832372,NG_2012_391,rural
NG,2012,11.1106189745,4.58047882022,235.42015470994824,NG_2012_392,rural
NG,2012,11.1419320413,8.81329488971,144.8107558995077,NG_2012_393,rural
NG,2012,11.1574179904,13.4246301277,119.59536779394978,NG_2012_394,rural
NG,2012,11.2007416658,12.0652799906,163.11484752004205,NG_2012_395,rural
NG,2012,11.2572989757,8.18148303502,175.42812666066368,NG_2012_396,rural
NG,2012,11.2616479843,8.37380695819,129.26182555434482,NG_2012_397,rural
NG,2012,11.2880018929,5.9197808717,149.70694944102345,NG_2012_398,rural
NG,2012,11.293493688,4.78194366032,158.16942280979174,NG_2012_399,rural
NG,2012,11.3007607386,7.39367239612,202.95748888728494,NG_2012_400,rural
NG,2012,11.3020426575,5.50842843729,237.98905453291476,NG_2012_401,rural
NG,2012,11.3054656725,7.73390156157,190.41460888854297,NG_2012_402,urban
NG,2012,11.3166836958,10.4600436913,197.870420493462,NG_2012_403,urban
NG,2012,11.3464053716,11.496858733,106.63431497244906,NG_2012_404,rural
NG,2012,11.3860417188,6.35299796525,119.57967866178622,NG_2012_405,rural
NG,2012,11.3952454571,9.47448023343,318.52099260804556,NG_2012_406,rural
NG,2012,11.4159341831,7.26466004548,129.1503710045662,NG_2012_407,rural
NG,2012,11.441262395,9.47007916968,721.8072999688667,NG_2012_408,urban
NG,2012,11.4479194346,10.5742279392,174.92055813763864,NG_2012_409,rural
NG,2012,11.4991519288,10.0713191817,122.63115555906032,NG_2012_410,rural
NG,2012,11.501207438,10.760756183,139.7920327063621,NG_2012_411,rural
NG,2012,11.5065035262,7.4355870141,131.82413822566835,NG_2012_412,rural
NG,2012,11.5164885822,13.7082925982,561.7846222329761,NG_2012_413,urban
NG,2012,11.5241485116,8.63256828449,398.31320698422587,NG_2012_414,rural
NG,2012,11.5429155065,9.25703143653,262.96835040637666,NG_2012_415,rural
NG,2012,11.5432984179,8.56002089334,304.0997023884469,NG_2012_416,rural
NG,2012,11.5544531259,7.85926829828,178.6848552164873,NG_2012_417,rural
NG,2012,11.5595921311,9.01875772705,164.4951846182003,NG_2012_418,rural
NG,2012,11.5816859996,9.26383069032,154.78012991530088,NG_2012_419,rural
NG,2012,11.6094184201,7.56122765696,148.41023455110977,NG_2012_420,rural
NG,2012,11.6150199084,4.54156296556,264.66215519317205,NG_2012_421,rural
NG,2012,11.659794093,7.29415945594,138.77005104285578,NG_2012_422,rural
NG,2012,11.6733216464,13.3750413846,895.7249220019735,NG_2012_423,rural
NG,2012,11.79131569,13.1481753581,400.62610572719325,NG_2012_424,rural
NG,2012,11.8005479846,10.1952772777,154.6854625088017,NG_2012_425,rural
NG,2012,11.8033644608,7.64538375781,197.5933513872345,NG_2012_426,rural
NG,2012,11.8059382542,7.61681591533,187.85939626141553,NG_2012_427,rural
NG,2012,11.8291673477,7.91950109695,228.12409382409112,NG_2012_428,rural
NG,2012,11.8332427578,13.1054982827,228.47750151900132,NG_2012_429,urban
NG,2012,11.8433628127,7.07152542576,149.40667383534463,NG_2012_430,rural
NG,2012,11.8467109339,3.66529444486,254.5294502711187,NG_2012_431,urban
NG,2012,11.8492343931,9.46469923892,65.46609238912143,NG_2012_432,rural
NG,2012,11.8571196339,9.9700291945,345.06245566291585,NG_2012_433,urban
NG,2012,11.8642874349,8.99795946991,221.83394375982482,NG_2012_434,rural
NG,2012,11.8718882672,6.03096011092,110.75770722435229,NG_2012_435,rural
NG,2012,11.8785576374,8.44793698763,166.43773842649216,NG_2012_436,rural
NG,2012,11.8982900567,8.49050038478,262.89940210137996,NG_2012_437,rural
NG,2012,11.8996910359,8.60117569382,255.7195146838056,NG_2012_438,urban
NG,2012,11.9186358868,9.26012133523,118.3843441099782,NG_2012_439,rural
NG,2012,11.9201398279,8.76261026754,201.0685862041444,NG_2012_440,rural
NG,2012,11.9789019846,9.20491988745,144.34734955164024,NG_2012_441,rural
NG,2012,11.9877560788,8.52976660735,483.0835956300907,NG_2012_442,urban
NG,2012,12.0379146953,10.8239952908,1890.6740529435174,NG_2012_443,rural
NG,2012,12.0479308079,8.47145788827,242.90702732264043,NG_2012_444,urban
NG,2012,12.0691673277,12.8667110442,251.1238283576534,NG_2012_445,rural
NG,2012,12.0795111741,10.0555037438,111.42112270043027,NG_2012_446,rural
NG,2012,12.0796024717,10.2957219264,164.997474625273,NG_2012_447,rural
NG,2012,12.0816159671,7.42099471614,100.04595608265878,NG_2012_448,rural
NG,2012,12.1411646605,4.98389087398,153.36375124857307,NG_2012_449,rural
