country,year,lat,lon,cons_pc,id,rural
TZA,2012,-11.4970123249,35.6076255042,1.6891547115389134,TZA_2012_0,rural
TZA,2012,-11.3667549011,35.0224675311,1.3741892641773708,TZA_2012_1,rural
TZA,2012,-11.315454126,34.7862970999,3.386707201227381,TZA_2012_2,rural
TZA,2012,-11.315454126,34.7862970999,3.386707201227381,TZA_2012_2,urban
TZA,2012,-11.267839701,34.7884049024,3.1076992785301436,TZA_2012_3,rural
TZA,2012,-11.2404514254,38.33209914,9.433214627978948,TZA_2012_4,rural
TZA,2012,-11.2012125073,35.3468738771,1.0035926036707048,TZA_2012_5,rural
TZA,2012,-11.1703191963,34.9964716241,1.5278010946202596,TZA_2012_6,rural
TZA,2012,-11.1618291011,35.4674338839,2.763084295994231,TZA_2012_7,rural
TZA,2012,-11.1304756689,38.528375051,1.0265110732191014,TZA_2012_8,rural
TZA,2012,-11.1127016122,38.4629931414,5.972008257176099,TZA_2012_9,rural
TZA,2012,-11.1087903236,34.6421658288,2.08550434586583,TZA_2012_10,urban
TZA,2012,-11.0780505125,37.3247080963,0.829107927287675,TZA_2012_11,rural
TZA,2012,-11.0724511372,37.3192514844,2.1430943357186654,TZA_2012_12,urban
TZA,2012,-11.062240589,37.3051757552,3.64995490383572,TZA_2012_13,urban
TZA,2012,-11.062240589,37.3051757552,3.64995490383572,TZA_2012_13,rural
TZA,2012,-11.0443711361,34.6598029279,7.8840986060613565,TZA_2012_14,rural
TZA,2012,-11.044048051,38.1831269594,4.811819815717394,TZA_2012_15,rural
TZA,2012,-11.0262823921,37.362473797,2.5967526573412734,TZA_2012_16,urban
TZA,2012,-11.0119370026,37.2691084887,2.01095361511825,TZA_2012_17,rural
TZA,2012,-11.0119370026,37.2691084887,2.01095361511825,TZA_2012_17,urban
TZA,2012,-10.9874462869,34.8933878158,2.934828109807342,TZA_2012_18,rural
TZA,2012,-10.981236236,35.0422782094,3.473663555876696,TZA_2012_19,rural
TZA,2012,-10.9714279638,37.39884616,1.7612874738268407,TZA_2012_20,rural
TZA,2012,-10.9505694462,37.4387814884,2.2471463134541176,TZA_2012_21,rural
TZA,2012,-10.9505471404,39.2777689026,3.929027942452939,TZA_2012_22,rural
TZA,2012,-10.9393721764,38.3953678051,2.2596584286105004,TZA_2012_23,urban
TZA,2012,-10.9309871113,39.4037209019,1.1375314067678264,TZA_2012_24,rural
TZA,2012,-10.9208769633,39.2926942753,8.426712415675931,TZA_2012_25,rural
TZA,2012,-10.9208769633,39.2926942753,8.426712415675931,TZA_2012_25,urban
TZA,2012,-10.9202339616,38.4762802371,2.1960418335245877,TZA_2012_26,rural
TZA,2012,-10.9183934217,39.3589398477,1.9463596456502554,TZA_2012_27,rural
TZA,2012,-10.916402672,39.3427062603,3.242955505557315,TZA_2012_28,rural
TZA,2012,-10.9113323051,39.6383616081,14.84252901892486,TZA_2012_29,rural
TZA,2012,-10.8776946161,39.7235629408,1.9461982896536496,TZA_2012_30,rural
TZA,2012,-10.8758642315,39.6613308814,0.41369534485250997,TZA_2012_31,rural
TZA,2012,-10.8698608032,39.7722727755,1.3956631066286247,TZA_2012_32,rural
TZA,2012,-10.8638518884,39.3435805857,3.666724772891967,TZA_2012_33,rural
TZA,2012,-10.8567162216,39.1481155257,0.9236810127267412,TZA_2012_34,rural
TZA,2012,-10.8526338524,39.3925343551,2.13579369284242,TZA_2012_35,rural
TZA,2012,-10.8499100642,38.7712088052,2.6367002726014643,TZA_2012_36,rural
TZA,2012,-10.8444701079,39.7615866141,3.6088789843606848,TZA_2012_37,rural
TZA,2012,-10.8363756837,38.7993439648,1.4859974296655087,TZA_2012_38,rural
TZA,2012,-10.8339031339,39.6313789733,1.2051018091384196,TZA_2012_39,urban
TZA,2012,-10.8334915333,39.3881477176,2.7712004737777334,TZA_2012_40,rural
TZA,2012,-10.8316089119,39.7388824298,1.7804637282481472,TZA_2012_41,rural
TZA,2012,-10.814478961,35.2847225571,2.1724677274762483,TZA_2012_42,rural
TZA,2012,-10.8119998781,39.4753451943,2.2171330758802688,TZA_2012_43,rural
TZA,2012,-10.8023137682,39.3275441437,2.543426194843877,TZA_2012_44,rural
TZA,2012,-10.7995220047,39.421460278,2.0100151915641717,TZA_2012_45,rural
TZA,2012,-10.7963029763,39.5170007783,2.1513613470989528,TZA_2012_46,rural
TZA,2012,-10.7956744316,37.7944945739,1.3863338696434573,TZA_2012_47,rural
TZA,2012,-10.7949647148,38.6445300857,1.3157332460073572,TZA_2012_48,rural
