country,year,lat,lon,cons_pc,id,rural
MLI,2014,10.3158470565,-6.10534758779,342.0005136986302,MLI_2014_0,rural
MLI,2014,10.4046498569,-5.89172523952,123.35199771689497,MLI_2014_1,rural
MLI,2014,10.4669307196,-7.93847136405,363.12560303752235,MLI_2014_2,rural
MLI,2014,10.5134942927,-5.97828633001,514.7704600148094,MLI_2014_3,rural
MLI,2014,10.5358824255,-8.15268381972,597.5017367906066,MLI_2014_4,rural
MLI,2014,10.5500027554,-5.75734316714,865.4766518936342,MLI_2014_5,rural
MLI,2014,10.5518968725,-6.90582249714,1205.7128684101287,MLI_2014_6,rural
MLI,2014,10.5569801572,-5.75750540085,753.9964485032979,MLI_2014_7,rural
MLI,2014,10.6047125361,-6.00856024301,419.41008371385084,MLI_2014_8,rural
MLI,2014,10.605035341,-5.76849351874,539.6091474405191,MLI_2014_9,rural
MLI,2014,10.6153074218,-8.20943043339,502.25478271138405,MLI_2014_10,rural
MLI,2014,10.6351822977,-8.19029105849,612.1129756468797,MLI_2014_11,rural
MLI,2014,10.6675104697,-6.13096910124,287.92440802348335,MLI_2014_12,rural
MLI,2014,10.6827013189,-5.64029087805,427.86521601685985,MLI_2014_13,rural
MLI,2014,10.6957670428,-5.48514814738,969.1413911195087,MLI_2014_14,rural
MLI,2014,10.7025230357,-5.60745427198,2121.814087795766,MLI_2014_15,rural
MLI,2014,10.7177697909,-5.64216912056,406.7768308746048,MLI_2014_16,rural
MLI,2014,10.7187935012,-6.57701666801,3358.2015928639694,MLI_2014_17,rural
MLI,2014,10.7599941661,-6.15620850422,749.9037075640261,MLI_2014_18,rural
MLI,2014,10.7713272584,-8.18908473143,866.3827186512118,MLI_2014_19,rural
MLI,2014,10.7775129505,-6.65207622954,137.18833390410958,MLI_2014_20,rural
MLI,2014,10.7827536358,-5.97490495885,212.94973244863013,MLI_2014_21,rural
MLI,2014,10.7920851316,-6.7825755326,441.6036187214612,MLI_2014_22,rural
MLI,2014,10.7972347113,-6.29543126169,704.332624369142,MLI_2014_23,rural
MLI,2014,10.8320600573,-5.65254817817,454.5166454927088,MLI_2014_24,rural
MLI,2014,10.8392151541,-6.39150206946,322.65746765601216,MLI_2014_25,rural
MLI,2014,10.8556383467,-5.50233908415,1391.3533920417483,MLI_2014_26,rural
MLI,2014,10.873731721,-5.47191472091,653.9969035388127,MLI_2014_27,rural
MLI,2014,10.879355727,-6.33549090078,99.85265410958904,MLI_2014_28,rural
MLI,2014,10.8825176752,-6.02773064436,667.5344233318604,MLI_2014_29,rural
MLI,2014,10.8981415153,-5.71022287589,310.2189212328767,MLI_2014_30,rural
MLI,2014,10.9107509207,-6.87164728986,343.40340232281125,MLI_2014_31,rural
MLI,2014,10.9481940956,-6.34507027913,262.5635304013458,MLI_2014_32,rural
MLI,2014,10.9949099815,-5.60497739622,1318.690303938356,MLI_2014_33,rural
MLI,2014,11.0112988488,-6.2828668242,1130.0573357157039,MLI_2014_34,rural
MLI,2014,11.0154949031,-6.99898127205,312.8027344573235,MLI_2014_35,rural
MLI,2014,11.0369742829,-7.09183083877,359.7471408091749,MLI_2014_36,rural
MLI,2014,11.0481900322,-7.96255932364,283.94249943858074,MLI_2014_37,rural
MLI,2014,11.0675184176,-8.59027221158,321.7766944920091,MLI_2014_38,rural
MLI,2014,11.0945204533,-5.62664502313,472.7172624143835,MLI_2014_39,rural
MLI,2014,11.0949921424,-6.88593875199,594.5468124341412,MLI_2014_40,rural
MLI,2014,11.1352679565,-5.68654556043,247.1323515981735,MLI_2014_41,rural
MLI,2014,11.1486215954,-6.60246913517,160.4024248784799,MLI_2014_42,rural
MLI,2014,11.1486542809,-5.36418983066,363.5761259148058,MLI_2014_43,rural
MLI,2014,11.1568627786,-8.14024200574,2400.733424657534,MLI_2014_44,rural
MLI,2014,11.1578292527,-7.12948784819,387.184298464093,MLI_2014_45,rural
MLI,2014,11.1593671146,-5.36537884074,542.1015713134569,MLI_2014_46,rural
MLI,2014,11.1701974058,-8.15095412432,1062.6325869336144,MLI_2014_47,rural
MLI,2014,11.1930999271,-5.4067283375,422.72652886497065,MLI_2014_48,rural
MLI,2014,11.1953405909,-8.31651323116,508.0391107499419,MLI_2014_49,rural
MLI,2014,11.2079255897,-8.17604203683,741.8315903775476,MLI_2014_50,rural
MLI,2014,11.2711284183,-8.17144263676,442.82018877380557,MLI_2014_51,rural
MLI,2014,11.2767082961,-8.36521390559,168.96222013551335,MLI_2014_52,rural
MLI,2014,11.320011977,-5.66939488148,909.811720274868,MLI_2014_53,urban
MLI,2014,11.3294408452,-5.36658039823,461.79944276758766,MLI_2014_54,rural
MLI,2014,11.3325642691,-6.04497847693,1522.761301369863,MLI_2014_55,rural
MLI,2014,11.3572182577,-8.3412946875,252.7671095890411,MLI_2014_56,rural
MLI,2014,11.3715076034,-5.95489027955,1234.2677973472494,MLI_2014_57,rural
MLI,2014,11.3757667383,-6.7494200428,302.7494492780452,MLI_2014_58,rural
MLI,2014,11.401358106,-6.60021075097,252.670675146771,MLI_2014_59,rural
MLI,2014,11.4470405478,-5.61132412893,636.2380878995434,MLI_2014_60,rural
MLI,2014,11.4727111472,-5.51209617797,768.3484931506849,MLI_2014_61,rural
MLI,2014,11.4945496963,-7.05675389565,279.56510844748857,MLI_2014_62,rural
MLI,2014,11.5120908466,-5.35315123961,557.381306381557,MLI_2014_63,rural
MLI,2014,11.5139826799,-5.5632463158,413.98162100456625,MLI_2014_64,rural
MLI,2014,11.5399093602,-6.87408490515,280.02882598458905,MLI_2014_65,rural
MLI,2014,11.5511677732,-5.88740269133,522.1011684125706,MLI_2014_66,rural
MLI,2014,11.5587252452,-8.1769574708,674.8272659817353,MLI_2014_67,rural
MLI,2014,11.5858268035,-7.60550843896,371.7476997716895,MLI_2014_68,rural
MLI,2014,11.5897342626,-5.36401144934,586.9807305936073,MLI_2014_69,rural
MLI,2014,11.6040599599,-6.38490038749,336.2581738517324,MLI_2014_70,rural
