id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
NG_2012_293,3.0,10480.23,238.76,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,5376.1,0.0,0.0,0.0,0.0,0.0,0.0,5104.12,0,0.0,122.48,0.0,0.0,0.0,0.0,0.0,0.0,116.28
NG_2012_294,53.0,56568.14,1288.81,0,0.0,22.0,15.0,0.0,0.0,0.0,4.0,0.0,10.0,0,0.0,23317.98,21780.11,0.0,0.0,0.0,3045.14,0.0,7818.2,0,0.0,531.26,496.22,0.0,0.0,0.0,69.38,0.0,178.12
NG_2012_295,48.0,51081.85,1163.9,0,0.0,22.0,13.0,0.0,0.0,0.0,4.0,0.0,7.0,0,0.0,22945.25,17712.0,0.0,0.0,0.0,3045.14,0.0,6772.77,0,0.0,522.81,403.57,0.0,0.0,0.0,69.38,0.0,154.32
NG_2012_296,9.0,15086.65,343.76,0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,4830.88,9937.43,0.0,0.0,19.31,0.0,0.0,103.06,0,0.0,110.07,226.43,0.0,0.0,0.44,0.0,0.0,2.35
NG_2012_297,37.0,40952.06,933.14,0,0.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0.0,21387.53,13884.51,0.0,0.0,0.0,4.82,0.0,5471.37,0,0.0,487.34,316.37,0.0,0.0,0.0,0.11,0.0,124.67
NG_2012_298,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_299,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_30,2.0,12855.92,288.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_300,1.0,618.25,14.1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,618.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_301,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_302,1.0,6611.44,150.78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6611.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.78,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_303,4.0,12331.21,281.32,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12331.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,281.32,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_304,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_305,1.0,6977.57,159.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6977.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_306,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_307,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_308,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_309,106.0,63565.93,1452.45,0,0.0,3.0,9.0,0.0,0.0,7.0,69.0,0.0,0.0,0,0.0,15256.12,10971.4,0.0,0.0,2101.1,26986.92,0.0,0.0,0,0.0,348.6,250.69,0.0,0.0,48.01,616.64,0.0,0.0
NG_2012_31,3.0,10722.63,240.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_310,1.0,6736.17,153.92,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6736.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,153.92,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_311,1.0,5485.77,125.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5485.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,125.36,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_312,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_313,1.0,1218.35,27.84,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1218.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.84,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_314,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_315,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_316,1.0,8277.9,189.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8277.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2
NG_2012_317,1.0,30.94,0.71,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.94,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0
NG_2012_318,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
