library,hostel,car_rental,shelter,furniture_shop,water_works,bar,post_box,tourist_info,pub,laundry,water_tower,tower,community_centre,nightclub,college,cafe,bench,gift_shop,mobile_phone_shop,hotel,pharmacy,bank,fast_food,car_dealership,computer_shop,bakery,toilet,clothes,park,department_store,supermarket,chalet,memorial,prison,cinema,travel_agent,track,waste_basket,guesthouse,school,monument,graveyard,motel,university,greengrocer,mall,playground,chemist,police,telephone,picnic_site,public_building,doityourself,restaurant,fire_station,comms_tower,convenience,viewpoint,butcher,optician,theatre,drinking_water,museum,bookshop,camp_site,courthouse,veterinary,water_well,bicycle_shop,outdoor_shop,camera_surveillance,atm,sports_shop,recycling,embassy,stationery,sports_centre,hospital,attraction,doctors,dentist,kindergarten,florist,artwork,jeweller,swimming_pool,fountain,stadium,food_court,hairdresser,car_wash,post_office,beauty_shop,beverages,town_hall,others,pitch,toy_shop,kiosk,shoe_shop,id
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_107
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_108
0.0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_109
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_11
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_110
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_111
0.0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_112
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_113
0.0,0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0,0.0,1.0,2.0,0.0,0,0,0,0,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,12.0,0,0,0,3.0,0,0,0,0,2.0,0,0,1.0,0,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,9.0,0,0,0.0,0,0,5.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_114
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_115
0.0,0,2.0,0.0,0,0,9.0,0.0,0,0.0,0,0,0,0.0,1.0,3.0,2.0,0,0,0,0,4.0,16.0,9.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,25.0,0,0,0,3.0,0,0,0,0,3.0,0,0,1.0,0,19.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,9.0,0,0,0.0,0,0,11.0,0,0,1.0,2.0,0,0,0,1.0,0.0,0,0.0,0,0.0,3.0,0,0,0,0,0,0,0,0,MW_2016_116
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_117
0.0,0,2.0,0.0,0,0,7.0,0.0,0,0.0,0,0,0,0.0,1.0,2.0,5.0,0,0,0,0,3.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,18.0,0,0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,18.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4.0,0,0,0.0,0,0,9.0,0,0,1.0,2.0,0,0,0,3.0,0.0,0,1.0,0,0.0,3.0,0,0,0,0,0,0,0,0,MW_2016_118
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_119
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_12
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_120
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_121
0.0,0,0.0,0.0,0,0,2.0,0.0,0,0.0,0,0,0,0.0,0.0,3.0,0.0,0,0,0,0,2.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,17.0,0,0,0,2.0,0,0,0,0,3.0,0,0,1.0,0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,10.0,0,0,0.0,0,0,5.0,0,0,0.0,0.0,0,0,0,3.0,0.0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,MW_2016_122
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_123
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_124
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_125
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_126
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_127
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_128
0.0,0,2.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0,0.0,0.0,2.0,5.0,0,0,0,0,3.0,16.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,16.0,0,0,0,3.0,0,0,0,0,3.0,0,0,1.0,0,19.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6.0,0,0,0.0,0,0,6.0,0,0,1.0,2.0,0,0,0,4.0,0.0,0,1.0,0,0.0,3.0,0,0,0,0,0,0,0,0,MW_2016_129
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_13
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_130
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,3.0,0.0,0,0,0,0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,10.0,0,0,0,1.0,0,0,0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5.0,0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_131
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,3.0,1.0,0,0,0,0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,10.0,0,0,0,2.0,0,0,0,0,1.0,0,0,1.0,0,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5.0,0,0,0.0,0,0,2.0,0,0,0.0,0.0,0,0,0,3.0,0.0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,MW_2016_132
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_133
0.0,0,1.0,0.0,0,0,2.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,3.0,13.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,11.0,0,0,0,0.0,0,0,0,0,1.0,0,0,1.0,0,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,4.0,0,0,0.0,0,0,1.0,0,0,1.0,0.0,0,0,0,4.0,0.0,0,1.0,0,0.0,3.0,0,0,0,0,0,0,0,0,MW_2016_134
0.0,0,2.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,5.0,0,0,0,0,3.0,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,14.0,0,0,0,0.0,0,0,0,0,1.0,0,0,1.0,0,16.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2.0,0,0,0.0,0,0,4.0,0,0,1.0,2.0,0,0,0,4.0,0.0,0,1.0,0,0.0,3.0,0,0,0,0,0,0,0,0,MW_2016_135
0.0,0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,9.0,0,0,0,0.0,0,0,0,0,1.0,0,0,1.0,0,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0,0.0,0,0,0,4.0,0.0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,0,0,MW_2016_136
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_137
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_138
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_139
0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,MW_2016_14
