id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
MLI_2014_0,0.0,0.0,0.0,3.0,1172617.32,26996.22,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_1,0.0,0.0,0.0,1.0,17184.8,395.85,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_10,0.0,0.0,0.0,4.0,826101.2,19054.94,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_101,26.0,1760.92,40.97,5.0,364098.97,8471.39,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_102,0.0,0.0,0.0,1.0,33874.22,788.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_104,2319.0,135922.31,3163.92,13.0,2121120.91,49374.25,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0
MLI_2014_105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_106,1182.0,61650.02,1435.35,24.0,1171086.93,27265.55,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_108,0.0,0.0,0.0,8.0,61660.73,1435.77,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_109,0.0,0.0,0.0,12.0,33523.54,780.64,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_11,0.0,0.0,0.0,2.0,110382.49,2546.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_110,0.0,0.0,0.0,9.0,347281.11,8087.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_111,0.0,0.0,0.0,2.0,341582.7,7955.88,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_112,0.0,0.0,0.0,9.0,465404.92,10840.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
