id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
MW_2016_0,1338.0,60929.45,1485.09,12.0,1197973.37,29199.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_1,632.0,22924.99,558.75,206.0,2254212.1,54942.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_100,93.0,6507.03,156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_101,6957.0,771553.68,18568.35,15.0,7925060.48,190725.92,0.0,0.0,0.0,1.0,15167.58,365.03,0.0,0.0,0.0
MW_2016_102,15270.0,1359238.25,32711.64,9.0,9850449.72,237062.43,0.0,0.0,0.0,3.0,18618.61,448.08,0.0,0.0,0.0
MW_2016_103,1431.0,74801.51,1800.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_104,8578.0,985767.43,23723.31,16.0,9561052.99,230094.65,0.0,0.0,0.0,2.0,15167.58,365.02,0.0,0.0,0.0
MW_2016_105,15897.0,1331911.86,32053.38,15.0,10885145.85,261958.55,0.0,0.0,0.0,4.0,21090.29,507.55,0.0,0.0,0.0
MW_2016_106,270.0,12255.11,294.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_107,16.0,2833.83,68.19,2.0,1263749.63,30409.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_108,185.0,7875.42,189.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1218875.01,29329.76,0.0,0.0,0.0
MW_2016_109,6607.0,788168.13,18965.59,17.0,8504933.6,204653.11,0.0,0.0,0.0,4.0,72067.45,1734.15,0.0,0.0,0.0
MW_2016_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_110,15870.0,1429117.63,34387.25,8.0,11736580.79,282404.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MW_2016_111,285.0,14555.34,350.23,3.0,277470.67,6676.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_112,10656.0,1356962.66,32649.88,53.0,14623977.81,351867.52,0.0,0.0,0.0,5.0,72881.13,1753.59,0.0,0.0,0.0
MW_2016_113,15970.0,1385125.5,33327.5,8.0,11352351.22,273148.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_114,18567.0,2828306.71,68048.49,84.0,21665174.24,521259.7,0.0,0.0,0.0,17.0,305894.8,7359.77,6.0,192380.74,4628.64
MW_2016_115,0.0,0.0,0.0,1.0,321550.67,7736.06,0.0,0.0,0.0,1.0,1218875.01,29324.44,1.0,0.0,0.0
MW_2016_116,21210.0,3869754.31,93095.62,137.0,23559690.53,566781.18,0.0,0.0,0.0,33.0,416699.07,10024.63,15.0,216114.72,5199.12
MW_2016_117,1518.0,62027.19,1492.13,19.0,376268.99,9051.53,0.0,0.0,0.0,8.0,1064.46,25.61,0.0,0.0,0.0
MW_2016_118,15569.0,2862020.09,68848.34,298.0,24040513.98,578315.1,0.0,0.0,0.0,23.0,136766.24,3290.03,12.0,212204.19,5104.75
MW_2016_119,96.0,4073.46,97.99,2.0,213601.22,5138.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MW_2016_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_120,0.0,0.0,0.0,1.0,321550.67,7735.06,0.0,0.0,0.0,1.0,1008361.28,24256.63,1.0,0.0,0.0
MW_2016_121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_122,22589.0,3168735.97,76221.91,92.0,20387284.51,490403.07,0.0,0.0,0.0,22.0,390181.16,9385.56,7.0,170604.09,4103.77
MW_2016_123,1640.0,137793.76,3314.45,15.0,2158915.11,51929.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_124,2815.0,113260.44,2724.26,29.0,41097.81,988.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_125,0.0,0.0,0.0,1.0,321550.67,7734.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MW_2016_126,281.0,11671.27,280.72,1.0,19724.38,474.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_127,1570.0,59503.09,1431.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_128,2102.0,96334.36,2316.82,5.0,2670.63,64.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_129,37353.0,4527268.12,108877.27,347.0,25363325.09,609968.2,0.0,0.0,0.0,23.0,308394.24,7416.64,9.0,206245.94,4960.05
MW_2016_13,2612.0,126261.08,3061.36,2036.0,644564.43,15628.28,0.0,0.0,0.0,4.0,27478.64,666.25,0.0,0.0,0.0
MW_2016_130,2210.0,100817.34,2424.56,5.0,10220.98,245.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_131,28429.0,3208396.32,77157.85,73.0,16049748.53,385976.05,0.0,0.0,0.0,14.0,209053.79,5027.48,1.0,56318.78,1354.4
MW_2016_132,26585.0,3253925.93,78252.05,26.0,15306836.29,368106.49,0.0,0.0,0.0,15.0,166574.2,4005.86,2.0,94978.33,2284.09
MW_2016_133,368.0,15965.67,383.95,58.0,334997.22,8056.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_134,31438.0,3590157.03,86336.1,79.0,16525120.56,397396.11,0.0,0.0,0.0,11.0,88771.21,2134.77,4.0,17090.47,410.99
MW_2016_135,39741.0,4465836.3,107393.31,344.0,23813106.58,572651.63,0.0,0.0,0.0,16.0,96266.79,2315.0,7.0,19823.45,476.71
MW_2016_136,29858.0,3212645.83,77254.79,47.0,14753709.48,354783.8,0.0,0.0,0.0,9.0,88330.49,2124.09,1.0,17090.47,410.98
MW_2016_137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_138,283.0,14475.61,348.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_14,2594.0,122506.69,2969.93,1970.0,16775669.83,406692.21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MW_2016_140,1.0,592.35,14.24,1.0,8141.36,195.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_141,20605.0,1998884.06,48065.2,298.0,13394298.4,322079.51,0.0,0.0,0.0,5.0,7495.58,180.24,4.0,2732.98,65.72
MW_2016_142,38.0,1818.46,43.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_144,140.0,5834.05,140.28,23.0,112241.49,2698.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MW_2016_146,72.0,10430.66,250.79,129.0,1441305.94,34654.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MW_2016_147,16655.0,1452048.23,34912.43,77.0,13572544.69,326332.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MW_2016_148,41892.0,3421960.02,82273.87,134.0,19736855.17,474531.41,0.0,0.0,0.0,3.0,45156.89,1085.7,0.0,0.0,0.0
MW_2016_149,41530.0,3344813.92,80418.31,116.0,19168560.17,460863.68,0.0,0.0,0.0,3.0,45156.89,1085.69,0.0,0.0,0.0
MW_2016_15,1828.0,68105.32,1650.69,548.0,2394713.34,58041.51,0.0,0.0,0.0,2.0,17532.39,424.94,0.0,0.0,0.0
MW_2016_150,9994.0,993540.87,23886.34,19.0,10263101.93,246741.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
