id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
MW_2019_204,737.0,238434.64,5718.32,0,0.0,0.0,0.0,0.0,249.0,9.0,37.0,0.0,0.0,0,0.0,0.0,0.0,0.0,92841.76,23665.59,24330.06,0.0,0.0,0,0.0,0.0,0.0,0.0,2226.6,567.57,583.5,0.0,0.0
MW_2019_205,56.0,59984.15,1438.56,0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24251.83,34490.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,581.62,827.16,0.0,0.0
MW_2019_206,894.0,311380.64,7467.52,0,0.0,0.0,0.0,0.0,8.0,1.0,32.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4964.65,206.14,24681.22,0.0,0.0,0,0.0,0.0,0.0,0.0,119.06,4.94,591.9,0.0,0.0
MW_2019_207,46.0,50917.5,1221.06,0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0,0.0,7697.43,0.0,0.0,0.0,0.0,25717.61,0.0,0.0,0,0.0,184.59,0.0,0.0,0.0,0.0,616.74,0.0,0.0
MW_2019_208,67.0,60912.68,1460.76,0,0.0,3.0,0.0,0.0,2.0,1.0,45.0,0.0,0.0,0,0.0,6035.16,0.0,0.0,2344.61,1312.75,40795.17,0.0,0.0,0,0.0,144.73,0.0,0.0,56.23,31.48,978.32,0.0,0.0
MW_2019_209,253.0,150914.69,3619.1,0,0.0,1.0,0.0,0.0,1.0,0.0,226.0,0.0,2.0,0,0.0,3098.25,0.0,0.0,2093.74,0.0,97993.25,0.0,6712.61,0,0.0,74.3,0.0,0.0,50.21,0.0,2349.98,0.0,160.98
MW_2019_21,16.0,23545.98,569.98,0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8618.77,3053.67,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,208.63,73.92,0.0,0.0
MW_2019_210,1193.0,378670.33,9080.41,0,0.0,0.0,0.0,0.0,50.0,0.0,89.0,0.0,1.0,0,0.0,0.0,0.0,0.0,17676.94,0.0,44088.65,0.0,4761.97,0,0.0,0.0,0.0,0.0,423.89,0.0,1057.23,0.0,114.19
MW_2019_211,232.0,147046.95,3526.0,0,0.0,1.0,0.0,0.0,1.0,0.0,202.0,1.0,1.0,0,0.0,4415.28,0.0,0.0,339.13,0.0,94736.08,358.77,4661.9,0,0.0,105.87,0.0,0.0,8.13,0.0,2271.65,8.6,111.79
MW_2019_212,304.0,162364.43,3892.98,0,0.0,0.0,0.0,0.0,10.0,3.0,38.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5751.53,13339.33,25742.11,0.0,0.0,0,0.0,0.0,0.0,0.0,137.9,319.83,617.21,0.0,0.0
