id,total_count,total_length,total_density,count_tertiary,count_trunk,count_pedestrian,count_secondary,count_service,count_track,count_residential,count_living_street,count_primary,count_intersection,length_tertiary,length_trunk,length_pedestrian,length_secondary,length_service,length_track,length_residential,length_living_street,length_primary,length_intersection,density_tertiary,density_trunk,density_pedestrian,density_secondary,density_service,density_track,density_residential,density_living_street,density_primary,density_intersection
NER_2011_230,40.0,65169.13,1554.23,1.0,0.0,0,1.0,0.0,7.0,21.0,0,4.0,0,1561.36,0.0,0,1718.67,0.0,10686.05,27761.31,0,7331.71,0,37.24,0.0,0,40.99,0.0,254.85,662.08,0,174.86,0
NER_2011_231,40.0,63667.35,1518.47,1.0,0.0,0,1.0,0.0,7.0,21.0,0,4.0,0,1107.0,0.0,0,1158.45,0.0,10258.34,27761.31,0,7405.08,0,26.4,0.0,0,27.63,0.0,244.66,662.11,0,176.61,0
NER_2011_232,2.0,12193.99,290.85,1.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,6885.52,0.0,0,0.0,0.0,0.0,0.0,0,5308.47,0,164.23,0.0,0,0.0,0.0,0.0,0.0,0,126.62,0
NER_2011_233,4.0,14574.59,347.72,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2881.44,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,68.75,0
NER_2011_234,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_236,2.0,9942.91,237.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_237,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_238,1.0,6910.41,165.26,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,6910.41,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,165.26,0.0,0.0,0.0,0,0.0,0
NER_2011_239,1.0,6515.44,155.86,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_24,4.0,12918.41,303.88,0.0,0.0,0,0.0,0.0,2.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,6425.01,0.0,0,6493.39,0,0.0,0.0,0,0.0,0.0,151.13,0.0,0,152.74,0
NER_2011_240,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_241,1.0,3579.38,85.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_243,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_244,5.0,16482.86,395.82,1.0,0.0,0,0.0,0.0,2.0,0.0,0,2.0,0,2677.82,0.0,0,0.0,0.0,6417.98,0.0,0,7387.06,0,64.31,0.0,0,0.0,0.0,154.12,0.0,0,177.39,0
NER_2011_245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_246,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_247,1.0,6713.45,162.42,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6713.45,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,162.42,0
NER_2011_248,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_249,2.0,7866.2,191.09,0.0,0.0,0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,7866.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,191.09,0.0,0,0.0,0
NER_2011_25,1.0,3249.63,76.45,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3249.63,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,76.45,0
NER_2011_250,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_251,14.0,26038.43,633.73,1.0,0.0,0,2.0,0.0,0.0,5.0,0,2.0,0,1461.72,0.0,0,2360.61,0.0,0.0,4134.44,0,10541.42,0,35.58,0.0,0,57.45,0.0,0.0,100.62,0,256.56,0
NER_2011_252,15.0,26544.94,646.14,1.0,0.0,0,2.0,0.0,0.0,5.0,0,3.0,0,3288.38,0.0,0,1904.09,0.0,0.0,4134.44,0,9744.39,0,80.04,0.0,0,46.35,0.0,0.0,100.64,0,237.19,0
NER_2011_253,14.0,21563.09,524.91,2.0,0.0,0,1.0,0.0,0.0,5.0,0,1.0,0,6123.61,0.0,0,3227.66,0.0,0.0,3911.51,0,2781.06,0,149.07,0.0,0,78.57,0.0,0.0,95.22,0,67.7,0
NER_2011_254,14.0,24454.23,595.32,2.0,0.0,0,1.0,0.0,0.0,5.0,0,1.0,0,5724.96,0.0,0,2536.1,0.0,0.0,4134.44,0,5294.9,0,139.37,0.0,0,61.74,0.0,0.0,100.65,0,128.9,0
NER_2011_255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_256,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_257,1.0,7385.18,180.08,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,7385.18,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,180.08,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_258,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_259,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_26,4.0,13930.5,327.72,0.0,0.0,0,0.0,0.0,2.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,7265.97,0.0,0,6664.53,0,0.0,0.0,0,0.0,0.0,170.93,0.0,0,156.78,0
NER_2011_260,1.0,1285.35,31.42,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1285.35,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,31.42,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_261,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_262,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_263,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_264,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_266,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_267,4.0,15681.16,389.16,2.0,0.0,0,0.0,0.0,2.0,0.0,0,0.0,0,11777.88,0.0,0,0.0,0.0,3903.27,0.0,0,0.0,0,292.29,0.0,0,0.0,0.0,96.87,0.0,0,0.0,0
NER_2011_268,8.0,15914.4,395.07,2.0,0.0,0,0.0,0.0,2.0,3.0,0,1.0,0,3673.95,0.0,0,0.0,0.0,5404.23,1988.14,0,4848.08,0,91.2,0.0,0,0.0,0.0,134.16,49.35,0,120.35,0
NER_2011_269,8.0,19399.25,481.63,2.0,0.0,0,0.0,0.0,2.0,3.0,0,1.0,0,5642.08,0.0,0,0.0,0.0,7966.92,1988.14,0,3802.1,0,140.08,0.0,0,0.0,0.0,197.8,49.36,0,94.4,0
NER_2011_27,2.0,9584.26,225.5,0.0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,6804.43,0.0,2779.83,0.0,0,0.0,0,0.0,0.0,0,160.09,0.0,65.4,0.0,0,0.0,0
NER_2011_28,3.0,7243.72,170.45,0.0,0.0,0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,7243.72,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,170.45,0.0,0,0.0,0
NER_2011_29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_3,1.0,3976.4,92.74,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3976.4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,92.74,0.0,0.0,0.0,0,0.0,0
NER_2011_30,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_31,2.0,14142.53,332.93,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,14142.53,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,332.93,0.0,0.0,0.0,0,0.0,0
NER_2011_32,4.0,3988.01,93.88,1.0,0.0,0,0.0,0.0,3.0,0.0,0,0.0,0,3040.69,0.0,0,0.0,0.0,947.32,0.0,0,0.0,0,71.58,0.0,0,0.0,0.0,22.3,0.0,0,0.0,0
NER_2011_33,5.0,18628.31,438.57,0.0,0.0,0,1.0,0.0,4.0,0.0,0,0.0,0,0.0,0.0,0,7345.37,0.0,11282.94,0.0,0,0.0,0,0.0,0.0,0,172.93,0.0,265.64,0.0,0,0.0,0
NER_2011_34,1.0,2168.0,51.06,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2168.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,51.06,0.0,0,0.0,0
NER_2011_35,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_36,123.0,60469.96,1424.34,4.0,2.0,0,1.0,4.0,6.0,105.0,0,1.0,0,2682.64,4241.84,0,566.43,1463.16,3010.35,42699.98,0,5805.57,0,63.19,99.91,0,13.34,34.46,70.91,1005.77,0,136.75,0
NER_2011_37,1.0,7899.05,186.06,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,7899.05,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,186.06,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_38,419.0,202235.33,4763.62,5.0,8.0,0,6.0,8.0,100.0,292.0,0,0.0,0,7568.57,12439.23,0,13481.67,3288.0,67378.65,98079.2,0,0.0,0,178.28,293.0,0,317.56,77.45,1587.09,2310.24,0,0.0,0
NER_2011_39,184.0,92527.18,2179.54,4.0,2.0,0,3.0,8.0,10.0,156.0,0,1.0,0,3071.82,6836.41,0,5119.56,3075.9,7888.08,61942.57,0,4592.84,0,72.36,161.04,0,120.59,72.45,185.81,1459.1,0,108.19,0
NER_2011_4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_40,161.0,78492.01,1848.94,4.0,2.0,0,3.0,8.0,7.0,136.0,0,1.0,0,3071.82,5996.69,0,3736.49,2895.27,5928.14,51810.94,0,5052.66,0,72.36,141.26,0,88.02,68.2,139.64,1220.44,0,119.02,0
NER_2011_41,507.0,207849.8,4896.19,20.0,14.0,0,12.0,3.0,118.0,333.0,0,7.0,0,15078.83,8356.38,0,10825.92,1185.93,59430.39,108263.9,0,4708.45,0,355.2,196.85,0,255.02,27.94,1399.97,2550.31,0,110.91,0
NER_2011_42,239.0,118213.12,2784.7,4.0,2.0,0,5.0,29.0,11.0,184.0,0,1.0,0,3071.82,7547.57,0,6464.7,7650.03,7963.17,80780.14,0,4203.46,0,72.36,177.79,0,152.29,180.21,187.58,1902.9,0,99.02,0
NER_2011_43,505.0,206992.65,4876.08,23.0,14.0,0,10.0,3.0,114.0,334.0,0,7.0,0,15461.86,6955.14,0,10200.17,1282.64,59612.56,107619.68,0,5860.59,0,364.23,163.84,0,240.28,30.21,1404.28,2535.17,0,138.06,0
NER_2011_44,690.0,293980.04,6925.36,43.0,14.0,0,25.0,34.0,124.0,444.0,0,6.0,0,22639.99,16227.92,0,21115.88,10042.39,68690.14,153628.29,0,1635.42,0,533.34,382.29,0,497.43,236.57,1618.15,3619.06,0,38.53,0
NER_2011_45,650.0,262522.43,6184.35,45.0,14.0,0,19.0,3.0,123.0,435.0,0,11.0,0,29514.87,9476.48,0,14824.73,1282.64,63147.13,138188.95,0,6087.64,0,695.29,223.24,0,349.23,30.22,1487.58,3255.37,0,143.41,0
NER_2011_46,583.0,237088.73,5585.21,45.0,14.0,0,16.0,3.0,117.0,377.0,0,11.0,0,24888.26,7355.85,0,12580.62,1282.64,60942.48,123037.15,0,7001.73,0,586.3,173.29,0,296.37,30.22,1435.65,2898.45,0,164.94,0
NER_2011_47,705.0,303522.59,7150.27,48.0,14.0,0,24.0,42.0,117.0,457.0,0,3.0,0,26506.89,16982.08,0,20820.29,14450.51,64550.07,158590.26,0,1622.49,0,624.44,400.06,0,490.48,340.42,1520.65,3736.01,0,38.22,0
NER_2011_48,20.0,30860.86,727.02,5.0,3.0,0,1.0,0.0,2.0,7.0,0,0.0,0,4713.21,7479.27,0,3372.91,0.0,6206.61,4257.35,0,0.0,0,111.03,176.2,0,79.46,0.0,146.21,100.29,0,0.0,0
NER_2011_49,656.0,297981.68,7019.94,46.0,10.0,0,26.0,44.0,78.0,447.0,0,1.0,0,29455.85,16381.97,0,19359.7,18705.85,44309.25,165616.06,0,1706.61,0,693.93,385.93,0,456.08,440.68,1043.85,3901.63,0,40.2,0
NER_2011_5,1.0,753.67,17.64,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,753.67,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,17.64,0.0,0.0,0.0,0,0.0,0
NER_2011_50,3.0,7800.22,183.76,1.0,0.0,0,0.0,0.0,0.0,0.0,0,2.0,0,1170.11,0.0,0,0.0,0.0,0.0,0.0,0,6630.11,0,27.57,0.0,0,0.0,0.0,0.0,0.0,0,156.19,0
NER_2011_51,651.0,293367.46,6911.32,40.0,8.0,0,25.0,44.0,68.0,459.0,0,2.0,0,29700.1,15543.84,0,17955.1,18207.5,33800.95,172309.21,0,1544.13,0,699.69,366.19,0,423.0,428.94,796.3,4059.36,0,36.38,0
NER_2011_52,665.0,303570.44,7151.69,48.0,10.0,0,27.0,44.0,75.0,455.0,0,2.0,0,32278.61,16369.08,0,19607.95,18705.85,41163.68,170721.02,0,1955.25,0,760.44,385.63,0,461.94,440.68,969.76,4021.95,0,46.06,0
NER_2011_53,861.0,360936.23,8503.26,87.0,14.0,0,40.0,6.0,115.0,588.0,0,11.0,0,53906.47,13453.18,0,27068.58,1715.5,56766.34,201675.65,0,6350.51,0,1269.98,316.94,0,637.71,40.42,1337.35,4751.26,0,149.61,0
NER_2011_54,29.0,53707.46,1265.35,10.0,4.0,0,1.0,0.0,4.0,7.0,0,1.0,0,25770.27,7049.88,0,2135.19,0.0,8209.77,4949.66,0,992.66,0,607.15,166.1,0,50.31,0.0,193.42,116.61,0,23.39,0
NER_2011_55,929.0,396922.89,9351.52,104.0,14.0,0,38.0,5.0,82.0,670.0,0,16.0,0,74959.63,12018.06,0,30710.0,1794.82,41600.78,227860.07,0,7979.53,0,1766.05,283.15,0,723.53,42.29,980.12,5368.39,0,188.0,0
NER_2011_56,688.0,294079.03,6928.62,80.0,10.0,0,22.0,11.0,83.0,459.0,0,22.0,0,48154.25,5211.33,0,18410.33,2482.46,44301.19,159905.45,0,15557.71,0,1134.53,122.78,0,433.75,58.49,1043.75,3767.44,0,366.55,0
NER_2011_57,852.0,389320.83,9172.64,85.0,14.0,0,34.0,41.0,62.0,602.0,0,14.0,0,65865.14,16772.21,0,29329.92,14796.51,32187.6,224555.06,0,5814.4,0,1551.82,395.16,0,691.03,348.61,758.36,5290.66,0,136.99,0
NER_2011_58,606.0,238010.13,5607.69,62.0,6.0,0,20.0,8.0,81.0,406.0,0,22.0,0,36272.37,3003.83,0,13927.23,1200.15,36768.44,130927.47,0,15849.96,0,854.6,70.77,0,328.14,28.28,866.29,3084.75,0,373.44,0
NER_2011_59,971.0,418732.42,9865.64,111.0,14.0,0,43.0,6.0,71.0,703.0,0,22.0,0,81246.01,12693.49,0,31605.79,2010.71,35604.77,243663.77,0,11847.21,0,1914.22,299.07,0,744.66,47.37,838.87,5740.9,0,279.13,0
NER_2011_6,1.0,7412.7,173.61,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,7412.7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,173.61,0.0,0.0,0.0,0,0.0,0
NER_2011_60,509.0,197095.3,4643.78,47.0,0.0,0,16.0,8.0,52.0,366.0,0,19.0,0,30948.85,0.0,0,11764.98,1200.15,26037.58,112390.77,0,14692.29,0,729.19,0.0,0,277.2,28.28,613.47,2648.05,0,346.17,0
NER_2011_61,409.0,159772.18,3764.41,26.0,0.0,0,10.0,7.0,31.0,326.0,0,9.0,0,22457.02,0.0,0,8901.38,715.62,17926.62,97171.85,0,12599.7,0,529.11,0.0,0,209.73,16.86,422.37,2289.48,0,296.86,0
NER_2011_62,28.0,52702.35,1241.74,10.0,4.0,0,1.0,0.0,3.0,7.0,0,1.0,0,24854.86,6949.05,0,1315.06,0.0,8577.32,4365.38,0,2124.99,0,585.62,163.73,0,30.98,0.0,202.09,102.85,0,50.07,0
NER_2011_63,827.0,399995.45,9424.59,88.0,14.0,0,30.0,44.0,33.0,609.0,0,7.0,0,69445.8,17872.97,0,29758.71,18705.85,17968.46,240869.79,0,3938.21,0,1636.26,421.12,0,701.17,440.74,423.37,5675.31,0,92.79,0
NER_2011_64,29.0,56433.79,1329.71,10.0,4.0,0,1.0,0.0,4.0,7.0,0,1.0,0,25894.65,6981.86,0,894.43,0.0,7738.3,4949.66,0,3586.43,0,610.14,164.51,0,21.07,0.0,182.33,116.63,0,84.5,0
NER_2011_65,998.0,457169.8,10772.02,115.0,14.0,0,41.0,14.0,39.0,756.0,0,18.0,0,87535.65,14603.68,0,38555.39,4422.77,20737.6,282948.33,0,8305.73,0,2062.55,344.1,0,908.46,104.21,488.63,6666.94,0,195.7,0
NER_2011_66,1.0,3133.9,73.84,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3133.9,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,73.84,0.0,0,0.0,0
NER_2011_67,28.0,55087.2,1297.99,10.0,4.0,0,1.0,0.0,3.0,7.0,0,1.0,0,23545.05,7015.37,0,747.07,0.0,6071.46,4949.66,0,5063.92,0,554.78,165.3,0,17.6,0.0,143.06,116.63,0,119.32,0
NER_2011_68,1.0,3040.22,71.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3040.22,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,71.64,0
NER_2011_69,1056.0,461877.49,10883.06,132.0,14.0,0,40.0,6.0,37.0,803.0,0,23.0,0,98446.74,10721.41,0,39272.59,2010.71,18760.18,277884.46,0,14720.73,0,2319.67,252.62,0,925.37,47.38,442.04,6547.69,0,346.86,0
NER_2011_7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
NER_2011_70,1009.0,461334.03,10870.35,113.0,14.0,0,38.0,19.0,37.0,769.0,0,18.0,0,88174.31,15033.26,0,40859.85,5678.6,19423.14,284296.65,0,7807.57,0,2077.64,354.23,0,962.78,133.8,457.66,6698.84,0,183.97,0
NER_2011_71,903.0,355117.4,8367.72,83.0,8.0,0,26.0,10.0,48.0,695.0,0,31.0,0,53896.47,3929.06,0,26539.51,1872.52,23117.69,226208.61,0,19426.99,0,1269.98,92.58,0,625.36,44.12,544.73,5330.21,0,457.76,0
NER_2011_72,1175.0,492432.21,11603.52,137.0,14.0,0,38.0,6.0,36.0,914.0,0,23.0,0,102085.89,9910.58,0,40362.58,2010.71,15414.74,306333.57,0,15108.56,0,2405.52,233.53,0,951.09,47.38,363.23,7218.35,0,356.01,0
NER_2011_73,866.0,331477.05,7810.84,77.0,6.0,0,25.0,8.0,51.0,661.0,0,31.0,0,51610.24,2213.89,0,23510.3,1200.15,22663.19,207719.64,0,20947.73,0,1216.13,52.17,0,553.99,28.28,534.03,4894.65,0,493.61,0
NER_2011_74,806.0,375148.54,8839.96,73.0,8.0,0,27.0,38.0,8.0,640.0,0,1.0,0,68337.06,10900.47,0,27988.53,15622.82,9174.87,236216.02,0,1339.87,0,1610.29,256.86,0,659.52,368.13,216.2,5566.17,0,31.57,0
NER_2011_75,1226.0,518212.12,12211.12,135.0,12.0,0,39.0,6.0,36.0,969.0,0,22.0,0,106720.88,11352.61,0,41209.57,2010.71,14362.86,328350.98,0,12588.93,0,2514.77,267.51,0,971.06,47.38,338.45,7737.25,0,296.64,0
NER_2011_76,838.0,389677.34,9182.34,74.0,10.0,0,28.0,38.0,8.0,669.0,0,1.0,0,70696.78,11361.48,0,29293.59,15929.66,8519.06,247352.44,0,1653.18,0,1665.9,267.72,0,690.27,375.37,200.74,5828.6,0,38.96,0
NER_2011_77,1242.0,520199.25,12257.98,134.0,12.0,0,39.0,6.0,35.0,987.0,0,22.0,0,106759.4,11091.09,0,41239.86,2010.71,13888.57,330676.25,0,12858.31,0,2515.68,261.35,0,971.78,47.38,327.27,7792.06,0,302.99,0
NER_2011_78,1159.0,502577.16,11842.79,126.0,12.0,0,41.0,6.0,35.0,911.0,0,20.0,0,98320.29,12854.12,0,40560.92,2294.22,14862.71,321684.78,0,10069.54,0,2316.83,302.9,0,955.78,54.06,350.23,7580.22,0,237.28,0
NER_2011_79,1.0,6858.61,161.62,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6858.61,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,161.62,0.0,0,0.0,0
NER_2011_8,1.0,6589.68,154.5,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6589.68,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,154.5,0.0,0,0.0,0
NER_2011_80,1106.0,485887.43,11449.9,114.0,12.0,0,37.0,26.0,18.0,874.0,0,17.0,0,90636.54,10177.0,0,39301.28,8216.23,11235.59,317038.9,0,6735.21,0,2135.84,239.82,0,926.13,193.61,264.77,7471.0,0,158.71,0
NER_2011_81,21.0,45267.94,1066.74,6.0,3.0,0,0.0,0.0,2.0,7.0,0,1.0,0,12812.89,6009.1,0,0.0,0.0,6401.63,4945.08,0,5662.01,0,301.94,141.6,0,0.0,0.0,150.85,116.53,0,133.43,0
NER_2011_82,1246.0,526265.14,12401.52,127.0,12.0,0,42.0,7.0,17.0,1011.0,0,22.0,0,103605.98,9080.44,0,40945.07,1633.94,8794.07,348700.23,0,10958.72,0,2441.49,213.98,0,964.88,38.5,207.23,8217.17,0,258.24,0
NER_2011_83,1296.0,539005.87,12701.76,138.0,11.0,0,37.0,6.0,15.0,1058.0,0,23.0,0,110417.03,8417.88,0,40288.49,1666.32,6028.48,355035.75,0,14605.24,0,2602.0,198.37,0,949.4,39.27,142.06,8366.48,0,344.17,0
NER_2011_84,2.0,11834.96,278.89,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,11834.96,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,278.89,0.0,0.0,0.0,0,0.0,0
NER_2011_85,1154.0,495863.01,11685.25,122.0,10.0,0,37.0,20.0,16.0,924.0,0,17.0,0,95226.73,7267.69,0,39966.85,6366.19,8671.2,328355.9,0,7461.78,0,2244.06,171.27,0,941.84,150.02,204.34,7737.87,0,175.84,0
