pub,college,veterinary,jeweller,laundry,police,telephone,park,swimming_pool,water_well,convenience,embassy,attraction,department_store,beauty_shop,gift_shop,hotel,camera_surveillance,butcher,school,community_centre,library,graveyard,shelter,hairdresser,optician,water_tower,theatre,car_wash,mobile_phone_shop,track,tower,sports_centre,bookshop,picnic_site,bicycle_shop,tourist_info,doctors,bench,town_hall,greengrocer,memorial,monument,artwork,camp_site,courthouse,water_works,public_building,cinema,food_court,fire_station,comms_tower,furniture_shop,stationery,mall,pharmacy,restaurant,playground,prison,bar,chemist,drinking_water,motel,museum,hostel,shoe_shop,toy_shop,recycling,pitch,supermarket,toilet,cafe,fast_food,chalet,atm,post_office,university,others,bakery,kindergarten,car_rental,guesthouse,waste_basket,post_box,nightclub,dentist,kiosk,doityourself,car_dealership,viewpoint,fountain,outdoor_shop,clothes,stadium,computer_shop,bank,florist,beverages,travel_agent,sports_shop,hospital,id
0.0,1.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,124.0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1.0,0,3.0,2.0,0.0,0.0,0,0,0,0,6.0,1.0,0,0.0,4.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,2.0,1.0,0,0.0,0,1.0,0.0,0,0,0,0,0.0,0,0,0,0,5.0,0,0,0,0,3.0,MLI_2018_136
0.0,1.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,107.0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1.0,0,3.0,2.0,0.0,0.0,0,0,0,0,5.0,1.0,0,0.0,3.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,2.0,1.0,0,0.0,0,1.0,0.0,0,0,0,0,0.0,0,0,0,0,5.0,0,0,0,0,3.0,MLI_2018_137
0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_138
0.0,1.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,201.0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,2.0,0.0,0,0,0,0,0,0,1.0,0,4.0,2.0,0.0,0.0,0,0,0,0,12.0,5.0,0,0.0,3.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0.0,0.0,0,0,3.0,1.0,0,0.0,0,2.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,8.0,MLI_2018_139
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_14
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_140
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_141
0.0,0.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,25.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,5.0,5.0,0,0.0,3.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,5.0,0,0,0,0,5.0,MLI_2018_142
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,43.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,2.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,1.0,MLI_2018_143
0.0,0.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,31.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,9.0,5.0,0,0.0,4.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,6.0,MLI_2018_144
0.0,0.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,31.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,9.0,5.0,0,0.0,4.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,6.0,MLI_2018_145
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,37.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,13.0,5.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,8.0,MLI_2018_146
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,38.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,12.0,5.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,8.0,MLI_2018_147
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,38.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,12.0,5.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,8.0,MLI_2018_148
1.0,0.0,0.0,0,0,6.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,39.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,11.0,3.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,7.0,MLI_2018_149
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_15
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,38.0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,12.0,4.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0.0,2.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,8.0,MLI_2018_150
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,29.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,10.0,3.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,3.0,MLI_2018_151
1.0,0.0,0.0,0,0,5.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,29.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,4.0,1.0,0.0,1.0,0,0,0,0,10.0,3.0,0,0.0,5.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,3.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,6.0,0,0,0,0,3.0,MLI_2018_152
0.0,0.0,0.0,0,0,2.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,34.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,3.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,4.0,0,0,0,0,1.0,MLI_2018_153
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_154
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_155
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_156
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_157
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_158
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_159
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_16
0.0,0.0,0.0,0,0,3.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,26.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0,1.0,MLI_2018_160
0.0,0.0,0.0,0,0,3.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,26.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0,1.0,MLI_2018_161
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_162
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,MLI_2018_163
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_164
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_165
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_166
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_167
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_168
0.0,0.0,0.0,0,0,3.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,15.0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,MLI_2018_169
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_17
0.0,0.0,0.0,0,0,3.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,15.0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,MLI_2018_170
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_171
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,MLI_2018_172
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_173
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_174
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,2.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_175
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_176
0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,MLI_2018_177
