id,total_count,total_length,total_density,count_primary,count_residential,count_intersection,count_pedestrian,count_track,count_service,count_living_street,count_secondary,count_tertiary,count_trunk,length_primary,length_residential,length_intersection,length_pedestrian,length_track,length_service,length_living_street,length_secondary,length_tertiary,length_trunk,density_primary,density_residential,density_intersection,density_pedestrian,density_track,density_service,density_living_street,density_secondary,density_tertiary,density_trunk
MLI_2014_108,124.0,78407.57,1825.71,0.0,0.0,0,0.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,25505.87,0.0,0.0,0.0,6942.07,0.0,0.0,0.0,0,0.0,593.9,0.0,0.0,0.0,161.65,0.0
MLI_2014_109,80.0,69203.89,1611.5,2.0,0.0,0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,3493.12,0.0,0,0.0,36973.57,0.0,0.0,0.0,24006.52,0.0,81.34,0.0,0,0.0,860.98,0.0,0.0,0.0,559.02,0.0
MLI_2014_11,7.0,20099.97,463.69,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16929.71,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,390.55,0.0
MLI_2014_110,2.0,9603.17,223.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_111,3.0,8804.4,205.07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8511.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,198.24,0.0
MLI_2014_112,7.0,14103.91,328.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_113,1.0,933.37,21.74,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_114,5.0,15646.69,364.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11471.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,267.22,0.0
MLI_2014_115,3.0,6103.7,142.19,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,142.19,0.0,0.0,0.0,0.0,0.0
MLI_2014_116,2.0,3104.9,72.33,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2318.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
MLI_2014_117,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_118,2.0,11143.67,259.67,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11143.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,259.67,0.0
MLI_2014_119,6.0,7098.03,165.44,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1225.49,0,0.0,0.0,0.0,0.0,0.0,5872.54,0.0,0.0,28.56,0,0.0,0.0,0.0,0.0,0.0,136.87,0.0
MLI_2014_12,2.0,8520.22,196.59,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5582.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,128.82,0.0,0.0
MLI_2014_120,1.0,3082.01,71.84,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_121,56.0,59282.19,1381.9,0.0,0.0,0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,25379.63,0.0,0.0,3923.47,0.0,7648.36,0.0,0.0,0,0.0,591.61,0.0,0.0,91.46,0.0,178.29
MLI_2014_122,3.0,9386.93,218.83,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_123,1.0,7616.15,177.55,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_124,3.0,11262.08,262.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_126,3.0,8783.36,204.81,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4476.34,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,104.38,0.0,0.0
MLI_2014_127,3.0,11243.68,262.18,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7186.31,3008.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.57,70.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_128,146.0,93906.69,2189.96,0.0,1.0,0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,284.8,0,0.0,56521.47,0.0,0.0,0.0,4758.32,8617.5,0.0,6.64,0,0.0,1318.12,0.0,0.0,0.0,110.97,200.97
MLI_2014_129,7.0,16017.74,373.58,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5580.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,130.16,0.0
MLI_2014_13,4.0,10271.39,237.02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5649.38,3241.57,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,130.37,74.8
MLI_2014_130,6.0,10140.37,236.53,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_131,8.0,15769.05,367.83,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,866.93,0.0,0.0,0.0,8205.97,0.0,0.0,0.0,0,0.0,20.22,0.0,0.0,0.0,191.41,0.0
MLI_2014_132,88.0,74087.87,1728.29,0.0,0.0,0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,36204.46,0.0,0.0,6777.48,0.0,0.0,0.0,0.0,0,0.0,844.56,0.0,0.0,158.1,0.0,0.0
MLI_2014_133,1.0,584.53,13.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_134,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_135,9.0,13360.05,311.7,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1470.18,0.0,0.0,0.0,5793.35,0.0,0.0,0.0,0,0.0,34.3,0.0,0.0,0.0,135.17,0.0
MLI_2014_136,2.0,8666.73,202.22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1397.93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.62,0.0
MLI_2014_137,1.0,5982.54,139.63,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5982.54,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,139.63,0.0
MLI_2014_138,1.0,5992.08,139.85,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5992.08,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.85,0.0,0.0
MLI_2014_139,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_14,3.0,2729.15,62.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_140,11.0,21768.45,508.11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3121.48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.86,0.0
MLI_2014_141,2.0,2796.35,65.28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_142,1.0,1892.17,44.18,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1892.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.18,0.0,0.0
MLI_2014_143,1.0,8435.19,196.94,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8435.19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,196.94,0.0,0.0
MLI_2014_144,3.0,12507.33,292.02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9337.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,218.01,0.0
MLI_2014_145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_146,3.0,5983.58,139.73,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_147,2.0,13002.67,303.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4552.69,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,106.31,0.0
MLI_2014_148,14.0,17251.15,402.92,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6178.83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,144.31,0.0
MLI_2014_149,4.0,9763.5,228.07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3271.58,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,76.42,0.0
MLI_2014_15,4.0,11232.04,259.23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6569.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,151.62
MLI_2014_150,52.0,37132.17,867.49,1.0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7194.2,29085.99,0,0.0,0.0,0.0,0.0,0.0,851.97,0.0,168.07,679.51,0,0.0,0.0,0.0,0.0,0.0,19.9,0.0
MLI_2014_151,1.0,3085.86,72.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_152,123.0,84663.41,1978.08,0.0,0.0,0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50455.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1178.85,0.0,0.0,0.0,0.0,0.0
MLI_2014_153,94.0,78304.77,1829.56,0.0,0.0,0,0.0,14.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0,0.0,3441.92,0.0,0.0,10275.44,8415.12,0.0,0.0,0.0,0,0.0,80.42,0.0,0.0,240.08,196.62,0.0
MLI_2014_154,7.0,11503.98,268.79,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,447.17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.45,0.0
MLI_2014_155,3.0,6853.77,160.18,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6853.77,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,160.18,0.0,0.0
MLI_2014_156,2.0,353.68,8.27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_157,1.0,6674.16,156.03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_158,991.0,354632.63,8290.98,0.0,537.0,0,0.0,63.0,13.0,0.0,8.0,2.0,0.0,0.0,209837.52,0,0.0,25946.82,3256.33,0.0,6686.87,2994.96,0.0,0.0,4905.81,0,0.0,606.61,76.13,0.0,156.33,70.02,0.0
MLI_2014_159,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_16,1.0,7373.06,170.18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_160,8.0,25313.56,591.89,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14246.68,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,333.12,0.0,0.0
MLI_2014_161,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_162,4.0,8580.69,200.65,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4526.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_163,1929.0,574579.56,13436.27,12.0,1436.0,0,0.0,21.0,67.0,0.0,13.0,15.0,0.0,7879.29,458699.41,0,0.0,5905.66,10561.94,0.0,14924.32,11942.99,0.0,184.25,10726.47,0,0.0,138.1,246.99,0.0,349.0,279.28,0.0
MLI_2014_164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_165,2.0,9172.2,214.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9172.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,214.5,0.0
MLI_2014_166,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_167,22.0,28036.26,655.69,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_168,135.0,64990.51,1519.97,1.0,10.0,0,0.0,11.0,2.0,0.0,0.0,8.0,0.0,6781.6,1077.72,0,0.0,3047.74,546.29,0.0,0.0,4854.55,0.0,158.61,25.21,0,0.0,71.28,12.78,0.0,0.0,113.54,0.0
MLI_2014_169,3.0,7896.89,184.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_17,1.0,2959.82,68.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_170,3067.0,784895.22,18359.85,7.0,2649.0,0,5.0,79.0,105.0,0.0,18.0,54.0,32.0,9495.87,626524.39,0,168.64,21111.5,16939.12,0.0,11885.77,39836.99,24007.97,222.12,14655.32,0,3.94,493.83,396.23,0.0,278.03,931.85,561.58
MLI_2014_171,3263.0,810041.78,18948.94,18.0,2591.0,0,3.0,59.0,286.0,0.0,22.0,72.0,52.0,21739.6,628856.26,0,76.12,9896.56,41960.0,0.0,11571.44,40771.71,32983.86,508.54,14710.55,0,1.78,231.51,981.55,0.0,270.69,953.75,771.58
MLI_2014_172,768.0,300498.92,7030.18,0.0,131.0,0,0.0,263.0,9.0,0.0,0.0,7.0,3.0,0.0,56726.04,0,0.0,83472.36,3057.79,0.0,0.0,13144.41,2253.62,0.0,1327.11,0,0.0,1952.84,71.54,0.0,0.0,307.51,52.72
MLI_2014_173,1.0,4618.64,108.05,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4618.64,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,108.05,0.0,0.0
MLI_2014_174,4.0,10495.43,245.56,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10495.43,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,245.56,0.0,0.0
MLI_2014_175,1.0,2677.54,62.65,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2677.54,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.65,0.0,0.0
MLI_2014_176,334.0,181645.18,4250.25,0.0,39.0,0,0.0,112.0,6.0,0.0,0.0,5.0,0.0,0.0,21886.59,0,0.0,44389.83,3899.11,0.0,0.0,4225.14,0.0,0.0,512.12,0,0.0,1038.66,91.23,0.0,0.0,98.86,0.0
MLI_2014_177,2548.0,612387.1,14329.14,13.0,1848.0,0,5.0,55.0,177.0,0.0,38.0,110.0,58.0,6346.85,446706.78,0,0.0,13136.54,21584.82,0.0,18228.51,51210.46,23710.29,148.51,10452.41,0,0.0,307.38,505.06,0.0,426.53,1198.26,554.79
MLI_2014_178,1.0,8057.99,188.55,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8057.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,188.55,0.0,0.0
MLI_2014_179,1.0,6280.52,146.97,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_18,11.0,29176.52,673.62,0.0,2.0,0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1827.44,0,0.0,0.0,0.0,0.0,9323.23,11976.12,0.0,0.0,42.19,0,0.0,0.0,0.0,0.0,215.25,276.5,0.0
MLI_2014_180,1.0,134.8,3.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2014_181,2057.0,558559.61,13071.55,37.0,1397.0,0,10.0,66.0,148.0,0.0,74.0,122.0,65.0,15316.59,377521.17,0,360.42,21161.98,20545.3,0.0,26698.14,54263.56,22553.3,358.44,8834.84,0,8.43,495.24,480.81,0.0,624.8,1269.89,527.8
MLI_2014_182,2460.0,613930.81,14367.41,30.0,1871.0,0,8.0,67.0,121.0,0.0,73.0,99.0,24.0,18154.14,444602.1,0,531.43,18565.67,21903.38,0.0,29377.56,46509.98,8207.72,424.85,10404.73,0,12.44,434.48,512.59,0.0,687.5,1088.44,192.08
MLI_2014_183,2.0,7884.02,184.51,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6644.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,155.51,0.0
MLI_2014_184,745.0,293119.68,6860.57,1.0,260.0,0,0.0,193.0,4.0,0.0,9.0,89.0,0.0,7083.96,89183.03,0,0.0,60607.25,856.74,0.0,7464.92,47948.3,0.0,165.8,2087.36,0,0.0,1418.53,20.05,0.0,174.72,1122.25,0.0
MLI_2014_185,2990.0,733596.04,17170.19,4.0,2554.0,0,2.0,91.0,73.0,0.0,48.0,69.0,12.0,13702.09,574771.02,0,171.0,27190.56,17784.52,0.0,24658.86,42575.28,4688.37,320.7,13452.81,0,4.0,636.41,416.26,0.0,577.15,996.5,109.73
MLI_2014_186,5.0,17683.51,413.93,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6995.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
