id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
UGA_2010_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
UGA_2010_108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
UGA_2010_109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_114,1.0,16867.31,376.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,118039.03,2631.54,0.0,0.0,0.0
UGA_2010_115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_116,3.0,870.73,19.41,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118039.03,2631.55,0.0,0.0,0.0
UGA_2010_117,3.0,870.73,19.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_118,1.0,16867.31,376.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,118039.03,2631.55,0.0,0.0,0.0
UGA_2010_119,3.0,870.73,19.41,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31811.89,709.21,5.0,0.0,0.0
UGA_2010_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_120,1.0,16867.31,376.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,118039.03,2631.56,1.0,0.0,0.0
UGA_2010_121,1.0,16867.31,376.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,118039.03,2631.56,1.0,0.0,0.0
UGA_2010_122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_123,7.0,42924.24,956.95,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31811.89,709.21,5.0,0.0,0.0
UGA_2010_124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_125,5.0,4181.69,93.23,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31811.89,709.21,27.0,0.0,0.0
UGA_2010_126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_127,10.0,30018.38,669.23,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
UGA_2010_128,12.0,36374.04,810.92,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0
UGA_2010_129,6.0,9277.91,206.84,4.0,127102.05,2833.62,0.0,0.0,0.0,42.0,31811.89,709.22,56.0,0.0,0.0
UGA_2010_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA_2010_130,11.0,29871.98,665.97,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31811.89,709.22,28.0,0.0,0.0
UGA_2010_131,8.0,29270.56,652.56,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
UGA_2010_132,8.0,10596.84,236.25,4.0,146974.54,3276.66,0.0,0.0,0.0,35.0,0.0,0.0,38.0,121093.8,2699.67
