country,year,lat,lon,cons_pc,id,rural
ETH,2015,3.45570056699,39.5159939261,14.859532057453126,ETH_2015_0,rural
ETH,2015,3.54993726091,39.1842340255,14.316741196441848,ETH_2015_1,rural
ETH,2015,3.8642429801,39.1013658071,12.47425685825537,ETH_2015_2,rural
ETH,2015,3.98293116381,38.4913678893,8.33928819561185,ETH_2015_3,rural
ETH,2015,4.04819412104,41.9309280688,4.764096894298038,ETH_2015_4,rural
ETH,2015,4.2353408846,38.3859126851,6.2547893373075905,ETH_2015_5,rural
ETH,2015,4.28184427047,41.8750755047,11.934738765293865,ETH_2015_6,rural
ETH,2015,4.76768886663,39.2697492018,8.851215690883942,ETH_2015_7,urban
ETH,2015,4.8070976028,36.0818398582,8.258944824776162,ETH_2015_8,urban
ETH,2015,4.86583201441,39.1736734474,3.0014100077032335,ETH_2015_9,urban
ETH,2015,4.87905466671,39.1953787271,7.500436391114265,ETH_2015_10,rural
ETH,2015,4.98817917691,36.4805486186,4.245506973361501,ETH_2015_11,urban
ETH,2015,5.06617360457,39.8033863219,17.393018003397955,ETH_2015_12,rural
ETH,2015,5.21350249941,40.0351534251,14.60587178574221,ETH_2015_13,rural
ETH,2015,5.22299798627,41.0432055896,7.360329927605313,ETH_2015_14,rural
ETH,2015,5.25295513188,37.4271768268,2.740189844840082,ETH_2015_15,rural
ETH,2015,5.29947726643,37.4826182904,3.250574400728193,ETH_2015_16,rural
ETH,2015,5.49534488804,37.5518429316,6.984555568464886,ETH_2015_17,rural
ETH,2015,5.51248465997,37.6022764827,16.009142675471765,ETH_2015_18,urban
ETH,2015,5.52570615347,38.7620666963,7.372153896947727,ETH_2015_19,rural
ETH,2015,5.5541668341,37.8416513316,8.61486675784655,ETH_2015_20,rural
ETH,2015,5.59568261612,38.2936192427,14.046652117399354,ETH_2015_21,rural
ETH,2015,5.60315524467,37.6030634072,9.87330703467209,ETH_2015_22,rural
ETH,2015,5.63928393085,37.3823169626,3.8911305408951655,ETH_2015_23,rural
ETH,2015,5.64655886803,37.3818910811,3.3172709285694673,ETH_2015_24,rural
ETH,2015,5.74709706037,37.8508868358,3.9773160789689945,ETH_2015_25,rural
ETH,2015,5.80379577019,36.5810919609,6.432586323275002,ETH_2015_26,rural
ETH,2015,5.82562469489,38.6725076713,11.646629456036607,ETH_2015_27,rural
ETH,2015,5.83633941337,36.6070302097,6.577810391452256,ETH_2015_28,rural
ETH,2015,5.85184911518,37.8832189758,5.700096137083342,ETH_2015_29,rural
ETH,2015,5.87254139533,36.5547616695,25.25787889046139,ETH_2015_30,rural
ETH,2015,5.90110061304,36.5785635622,4.351210013484507,ETH_2015_31,urban
ETH,2015,5.94525407784,38.322510837,6.596889623844994,ETH_2015_32,rural
ETH,2015,5.94989088571,37.1552324163,2.6445819976109677,ETH_2015_33,rural
ETH,2015,5.98301240509,38.1616652609,6.9605362382172435,ETH_2015_34,rural
ETH,2015,5.98817082582,37.4387863255,4.241666630434563,ETH_2015_35,rural
ETH,2015,6.00281125449,37.5432936133,15.259833295652433,ETH_2015_36,urban
ETH,2015,6.01320414316,37.5572904068,6.850348577527596,ETH_2015_37,rural
